datetime,zenith,azimuth,ghi,dni,dhi,airmass,optimal_tilt,max_power,month,hour
2023-07-21 15:00:00+05:30,39.85090315994044,286.6981207286757,694.5653588267073,708.9353540812047,150.19477959344863,1.3013940054582456,0,154.5533239905701,7,15
2023-07-21 16:00:00+05:30,53.89219737134554,286.1401731117595,495.98782666196746,621.9916397720245,129.24372820379034,1.6937262891220937,0,113.52286942783259,7,16
2023-07-21 17:00:00+05:30,67.91326201890138,287.13485192619675,265.8314463483598,453.3058525520042,95.0857251718441,2.644415069395933,0,62.77663479536764,7,17
2023-07-21 18:00:00+05:30,81.81579449114295,289.2324013719523,48.50119674590988,119.23335370835856,31.307777898564336,6.71641657661501,0,11.753589162018137,7,18
2023-07-22 06:00:00+05:30,89.30001999444997,69.26433058831168,0.19114263889171412,0.212660484150695,0.18709860304035744,29.170587092801522,0,0.04647450440701331,7,6
2023-07-22 07:00:00+05:30,75.49856443034027,71.96830481084453,139.8352022888178,294.8516860542525,65.69083371719748,3.937167789321972,0,33.55391231754304,7,7
2023-07-22 08:00:00+05:30,61.52244479942985,73.61132729870678,372.9558476965223,544.4134338812539,113.11587886651887,2.090519831771877,0,86.82175002338742,7,8
2023-07-22 09:00:00+05:30,47.467094598861756,74.04669988070276,591.9631488593725,668.0617488889771,140.1879894410887,1.477340644342781,0,133.67217700735875,7,9
2023-07-22 10:00:00+05:30,33.444523363440695,72.43267069179353,769.3983348119453,733.5290952153589,157.24919019880815,1.1976046963870886,0,169.35330318877752,7,10
2023-07-22 11:00:00+05:30,19.740814680148347,65.15879577081273,889.9161957858001,767.5607848304425,167.4377089238667,1.06196579088661,0,192.4265506686823,7,11
2023-07-22 12:00:00+05:30,8.445272646983014,27.005765915200243,944.1508609646114,780.8538489112053,171.7591975828417,1.0106201057779072,0,202.5031002488766,7,12
2023-07-22 13:00:00+05:30,12.85816429540148,307.0079673673133,928.0366714404161,777.020055573799,170.48974003467174,1.0253377444732654,0,199.52903848141668,7,13
2023-07-22 14:00:00+05:30,25.908410212441126,290.21517711401935,842.7593118152569,755.0428988540552,163.55627044466974,1.111141436883856,0,183.51028465065806,7,14
2023-07-22 15:00:00+05:30,39.825495324609655,286.39485167241105,694.7689990461034,708.630839664066,150.43109491003156,1.3009139169562511,0,154.59411361924765,7,15
2023-07-22 16:00:00+05:30,53.88601497406083,285.89747833012314,495.9532174235656,621.5359923218182,129.4236616106769,1.6934770149635505,0,113.51554356658248,7,16
2023-07-22 17:00:00+05:30,67.92346564291421,286.92319717320703,265.52602259153275,452.51615026058727,95.15226321683213,2.6455606681228283,0,62.70712542182398,7,17
2023-07-22 18:00:00+05:30,81.84214527483154,289.035552231273,48.10701156180964,118.04253032047257,31.13841792769553,6.73611709724803,0,11.658618070440044,7,18
2023-07-23 06:00:00+05:30,89.35520871113259,69.45594942992915,0.16787815970487432,0.18225593376178417,0.16456837025968812,29.74859001517288,0,0.04082085228457531,7,6
2023-07-23 07:00:00+05:30,75.53726434476467,72.17057246525206,139.10454229677003,293.2639265089516,65.55035389764473,3.9471591649743427,0,33.38166467291702,7,7
2023-07-23 08:00:00+05:30,61.54521049946707,73.83719433229106,372.44669186091596,543.5740773979592,113.19691048183336,2.0920402238002533,0,86.70928793885193,7,8
2023-07-23 09:00:00+05:30,47.47255191012277,74.31812352984252,591.7664598682106,667.5719945981331,140.36930932901868,1.4774935007777534,0,133.63152648766993,7,9
2023-07-23 10:00:00+05:30,33.427469548599326,72.79491212149833,769.4827623150119,733.2046568428465,157.4842069104244,1.197369889129727,0,169.36981230257553,7,10
2023-07-23 11:00:00+05:30,19.683565847746493,65.72865623554134,890.2116506929236,767.3184563202103,167.7028190177806,1.06158642623424,0,192.4819694361943,7,11
2023-07-23 12:00:00+05:30,8.273127802475656,27.71670288917369,944.5667823234065,780.6475606845863,172.03839423398153,1.0101752827339994,0,202.57964708105249,7,12
